name,entry_type,category,status,expected_type,default,effect_role,remarks,sources,source_inventory
MPCD_CUDA_CLASSIC_SRC_IO_RESIDENT_0269_DISABLE_SEGMENTED_POOL,env_flag,CUDA SRC classic — inlet/outlet segmenté,réglage performance/interne,booléen/env truthy sauf mention contraire,false/off,Variable interne de contrôle du backend CUDA.,Ne se place pas dans params.kv; à passer dans l’environnement du shell ou dans les scripts de validation/démo.,doc/GPU_PATCH_0269A_IO_SEGMENTED_RESERVOIR_POOL.md; src/cuda_classic_src_io_resident_0263.cu,src_mpcd_cuda_env_flags_0287.csv | src_mpcd_cuda_env_flags_0292.csv | src_mpcd_cuda_env_flags_0303_resampling.csv | src_mpcd_cuda_env_flags_0314_resampling.csv
MPCD_CUDA_CLASSIC_SRC_IO_RESIDENT_0269_POOL_THREADS,env_flag,CUDA SRC classic — inlet/outlet segmenté,réglage performance/interne,entier,256 le plus souvent,Nombre de threads CUDA par bloc pour le noyau associé.,Ne se place pas dans params.kv; à passer dans l’environnement du shell ou dans les scripts de validation/démo.,src/cuda_classic_src_io_resident_0263.cu,src_mpcd_cuda_env_flags_0287.csv | src_mpcd_cuda_env_flags_0292.csv | src_mpcd_cuda_env_flags_0303_resampling.csv | src_mpcd_cuda_env_flags_0314_resampling.csv
MPCD_CUDA_CLASSIC_SRC_IO_RESIDENT_0269_SEGMENTED_INSERT_THREADS,env_flag,CUDA SRC classic — inlet/outlet segmenté,réglage performance/interne,entier,256 le plus souvent,Nombre de threads CUDA par bloc pour le noyau associé.,Ne se place pas dans params.kv; à passer dans l’environnement du shell ou dans les scripts de validation/démo.,src/cuda_classic_src_io_resident_0263.cu,src_mpcd_cuda_env_flags_0287.csv | src_mpcd_cuda_env_flags_0292.csv | src_mpcd_cuda_env_flags_0303_resampling.csv | src_mpcd_cuda_env_flags_0314_resampling.csv
MPCD_CUDA_CLASSIC_SRC_IO_SEGMENTED_RESIDENT_0264,env_flag,CUDA SRC classic — inlet/outlet segmenté,validé 0286,booléen/env truthy sauf mention contraire,false/off sauf activation par scripts validés,Active le chemin résident inlet/outlet segmenté SRC classic CUDA.,Ne se place pas dans params.kv; à passer dans l’environnement du shell ou dans les scripts de validation/démo.,doc/GPU_PATCH_0264_IO_SEGMENTED_RESIDENT.md; doc/GPU_PATCH_0280B_CUDA_THERMOSTAT_IO_SEGMENTED_RUNNERFIX.md; doc/GPU_PATCH_0280_CUDA_THERMOSTAT_IO_SEGMENTED.md; scripts/run_cuda_classic_src_io_segmented_resident_0264.sh; scripts/run_cuda_persistent_src_thermostat_circle_0284.sh; scripts/run_cuda_persistent_src_thermostat_circle_io_0285.sh; ...,src_mpcd_cuda_env_flags_0287.csv | src_mpcd_cuda_env_flags_0292.csv | src_mpcd_cuda_env_flags_0303_resampling.csv | src_mpcd_cuda_env_flags_0314_resampling.csv
MPCD_CUDA_CLASSIC_SRC_IO_SEGMENTED_RESIDENT_0264_STRICT,env_flag,CUDA SRC classic — inlet/outlet segmenté,validé 0286,booléen/env truthy sauf mention contraire,souvent true dans validateurs; dépend du module,Active le chemin résident inlet/outlet segmenté SRC classic CUDA.,Ne se place pas dans params.kv; à passer dans l’environnement du shell ou dans les scripts de validation/démo.,doc/GPU_PATCH_0264_IO_SEGMENTED_RESIDENT.md; scripts/run_cuda_classic_src_io_segmented_resident_0264.sh; scripts/run_cuda_persistent_src_thermostat_io_segmented_0280.sh; scripts/run_cuda_persistent_src_thermostat_io_segmented_0280b.sh; scripts/run_cuda_persistent_src_thermostat_io_segmented_0280c.sh; scripts/src_gpu_demo_common_0283.sh; ...,src_mpcd_cuda_env_flags_0287.csv | src_mpcd_cuda_env_flags_0292.csv | src_mpcd_cuda_env_flags_0303_resampling.csv | src_mpcd_cuda_env_flags_0314_resampling.csv
MPCD_CUDA_CLASSIC_SRC_IO_SEGMENTED_RESIDENT_0264_THREADS,env_flag,CUDA SRC classic — inlet/outlet segmenté,validé 0286,entier,256 le plus souvent,Active le chemin résident inlet/outlet segmenté SRC classic CUDA.,Ne se place pas dans params.kv; à passer dans l’environnement du shell ou dans les scripts de validation/démo.,src/cuda_classic_src_io_resident_0263.cu,src_mpcd_cuda_env_flags_0287.csv | src_mpcd_cuda_env_flags_0292.csv | src_mpcd_cuda_env_flags_0303_resampling.csv | src_mpcd_cuda_env_flags_0314_resampling.csv
MPCD_CUDA_INLET_OUTLET_SEGMENTED_0249B,env_flag,CUDA SRC classic — inlet/outlet segmenté,interne/runtime,booléen/env truthy sauf mention contraire,false/off sauf activation par scripts validés,Variable interne de contrôle du backend CUDA.,Ne se place pas dans params.kv; à passer dans l’environnement du shell ou dans les scripts de validation/démo.,scripts/run_cuda_boundary_cell_moments_0250.sh; scripts/run_cuda_classic_src_io_fullface_resident_0263.sh; scripts/run_cuda_classic_src_io_segmented_resident_0264.sh; scripts/run_cuda_classic_src_mode_0259.sh; scripts/run_cuda_classic_src_periodic_resident_0260.sh; scripts/run_cuda_classic_src_solid_resident_0262.sh; ...,src_mpcd_cuda_env_flags_0287.csv | src_mpcd_cuda_env_flags_0292.csv | src_mpcd_cuda_env_flags_0303_resampling.csv | src_mpcd_cuda_env_flags_0314_resampling.csv
MPCD_CUDA_INLET_OUTLET_SEGMENTED_0249B_THREADS,env_flag,CUDA SRC classic — inlet/outlet segmenté,réglage performance/interne,entier,256 le plus souvent,Nombre de threads CUDA par bloc pour le noyau associé.,Ne se place pas dans params.kv; à passer dans l’environnement du shell ou dans les scripts de validation/démo.,scripts/run_cuda_boundary_cell_moments_0250.sh; scripts/run_cuda_classic_src_mode_0259.sh; scripts/run_cuda_inlet_outlet_segmented_0249b.sh; scripts/run_cuda_persistent_cell_state_0251.sh; scripts/run_cuda_persistent_src_collision_min_download_0257.sh; scripts/run_cuda_persistent_src_collision_piston_0255.sh; ...,src_mpcd_cuda_env_flags_0287.csv | src_mpcd_cuda_env_flags_0292.csv | src_mpcd_cuda_env_flags_0303_resampling.csv | src_mpcd_cuda_env_flags_0314_resampling.csv
MPCD_CUDA_RESIDENT_PROFILE_0269A,env_flag,CUDA SRC classic — inlet/outlet segmenté,diagnostic/profilage,booléen/env truthy sauf mention contraire,false/off,Active des sorties de profiling/instrumentation.,Ne se place pas dans params.kv; à passer dans l’environnement du shell ou dans les scripts de validation/démo.,scripts/run_cuda_classic_src_resident_perf_0269a.sh,src_mpcd_cuda_env_flags_0287.csv | src_mpcd_cuda_env_flags_0292.csv | src_mpcd_cuda_env_flags_0303_resampling.csv | src_mpcd_cuda_env_flags_0314_resampling.csv
MPCD_CUDA_PERSISTENT_SRC_COLLISION_PISTON_0255,env_flag,CUDA SRC classic — piston/mobile wall,interne/runtime,booléen/env truthy sauf mention contraire,false/off sauf activation par scripts validés,Variable interne de contrôle du backend CUDA.,Ne se place pas dans params.kv; à passer dans l’environnement du shell ou dans les scripts de validation/démo.,doc/GPU_PATCH_0255.md; scripts/run_cuda_classic_src_mode_0259.sh; scripts/run_cuda_persistent_src_collision_min_download_0257.sh; scripts/run_cuda_persistent_src_collision_piston_0255.sh; scripts/run_cuda_persistent_src_collision_stack_0256.sh; scripts/run_cuda_persistent_src_collision_thermostat_0258.sh; ...,src_mpcd_cuda_env_flags_0287.csv | src_mpcd_cuda_env_flags_0292.csv | src_mpcd_cuda_env_flags_0303_resampling.csv | src_mpcd_cuda_env_flags_0314_resampling.csv
MPCD_CUDA_STREAMING_PISTON_0247B,env_flag,CUDA SRC classic — piston/mobile wall,interne/runtime,booléen/env truthy sauf mention contraire,false/off sauf activation par scripts validés,Variable interne de contrôle du backend CUDA.,Ne se place pas dans params.kv; à passer dans l’environnement du shell ou dans les scripts de validation/démo.,doc/GPU_PATCH_0247B.md; scripts/run_cuda_boundary_cell_moments_0250.sh; scripts/run_cuda_boundary_stack_0248.sh; scripts/run_cuda_classic_src_io_fullface_resident_0263.sh; scripts/run_cuda_classic_src_io_segmented_resident_0264.sh; scripts/run_cuda_classic_src_mode_0259.sh; ...,src_mpcd_cuda_env_flags_0287.csv | src_mpcd_cuda_env_flags_0292.csv | src_mpcd_cuda_env_flags_0303_resampling.csv | src_mpcd_cuda_env_flags_0314_resampling.csv
MPCD_CUDA_STREAMING_PISTON_0247B_DOWNLOAD_ALL,env_flag,CUDA SRC classic — piston/mobile wall,réglage performance/interne,booléen/env truthy sauf mention contraire,false/off sauf activation par scripts validés,Variable interne de contrôle du backend CUDA.,Ne se place pas dans params.kv; à passer dans l’environnement du shell ou dans les scripts de validation/démo.,scripts/run_src_mpcd_cuda_primary_0275.sh,src_mpcd_cuda_env_flags_0287.csv | src_mpcd_cuda_env_flags_0292.csv | src_mpcd_cuda_env_flags_0303_resampling.csv | src_mpcd_cuda_env_flags_0314_resampling.csv
MPCD_CUDA_STREAMING_PISTON_0247B_THREADS,env_flag,CUDA SRC classic — piston/mobile wall,réglage performance/interne,entier,256 le plus souvent,Nombre de threads CUDA par bloc pour le noyau associé.,Ne se place pas dans params.kv; à passer dans l’environnement du shell ou dans les scripts de validation/démo.,scripts/run_cuda_boundary_cell_moments_0250.sh; scripts/run_cuda_boundary_stack_0248.sh; scripts/run_cuda_classic_src_mode_0259.sh; scripts/run_cuda_inlet_outlet_fullface_0249a.sh; scripts/run_cuda_inlet_outlet_segmented_0249b.sh; scripts/run_cuda_persistent_cell_state_0251.sh; ...,src_mpcd_cuda_env_flags_0287.csv | src_mpcd_cuda_env_flags_0292.csv | src_mpcd_cuda_env_flags_0303_resampling.csv | src_mpcd_cuda_env_flags_0314_resampling.csv
MPCD_CUDA_STREAMING_PERIODIC_0245_DOWNLOAD_ALL,env_flag,CUDA SRC classic — périodique,réglage performance/interne,booléen/env truthy sauf mention contraire,false/off sauf activation par scripts validés,Variable interne de contrôle du backend CUDA.,Ne se place pas dans params.kv; à passer dans l’environnement du shell ou dans les scripts de validation/démo.,doc/GPU_PATCH_0260.md; scripts/run_cuda_classic_src_periodic_resident_0260.sh; scripts/run_cuda_classic_src_solid_resident_0262.sh; scripts/run_cuda_classic_src_wall_resident_0261.sh; scripts/run_cuda_persistent_src_thermostat_circle_0284.sh; scripts/run_cuda_persistent_src_thermostat_circle_io_0285.sh; ...,src_mpcd_cuda_env_flags_0287.csv | src_mpcd_cuda_env_flags_0292.csv | src_mpcd_cuda_env_flags_0303_resampling.csv | src_mpcd_cuda_env_flags_0314_resampling.csv
MPCD_CUDA_STREAMING_PERIODIC_0245_THREADS,env_flag,CUDA SRC classic — périodique,réglage performance/interne,entier,256 le plus souvent,Nombre de threads CUDA par bloc pour le noyau associé.,Ne se place pas dans params.kv; à passer dans l’environnement du shell ou dans les scripts de validation/démo.,doc/GPU_PATCH_0245.md; scripts/run_cuda_boundary_cell_moments_0250.sh; scripts/run_cuda_boundary_stack_0248.sh; scripts/run_cuda_classic_src_mode_0259.sh; scripts/run_cuda_classic_src_periodic_resident_0260.sh; scripts/run_cuda_inlet_outlet_fullface_0249a.sh; ...,src_mpcd_cuda_env_flags_0287.csv | src_mpcd_cuda_env_flags_0292.csv | src_mpcd_cuda_env_flags_0303_resampling.csv | src_mpcd_cuda_env_flags_0314_resampling.csv
MPCD_CUDA_CLASSIC_SRC_WALL_RESIDENT_0261,env_flag,CUDA SRC classic — wall-simple,validé 0286,booléen/env truthy sauf mention contraire,false/off sauf activation par scripts validés,Active le chemin résident wall-simple SRC classic CUDA.,Ne se place pas dans params.kv; à passer dans l’environnement du shell ou dans les scripts de validation/démo.,doc/GPU_PATCH_0261.md; doc/GPU_PATCH_0262_RESIDENTFIX.md; doc/GPU_PATCH_0270_WALL_RESIDENT_BOUNDARY_SKIP.md; doc/GPU_PATCH_0274_FUSED_STREAM_DEPOSIT.md; scripts/run_cuda_classic_src_io_fullface_resident_0263.sh; scripts/run_cuda_classic_src_io_segmented_resident_0264.sh; ...,src_mpcd_cuda_env_flags_0287.csv | src_mpcd_cuda_env_flags_0292.csv | src_mpcd_cuda_env_flags_0303_resampling.csv | src_mpcd_cuda_env_flags_0314_resampling.csv
MPCD_CUDA_CLASSIC_SRC_WALL_RESIDENT_0270_DISABLE_BOUNDARY_SKIP,env_flag,CUDA SRC classic — wall-simple,réglage performance/interne,booléen/env truthy sauf mention contraire,false/off,Variable interne de contrôle du backend CUDA.,Ne se place pas dans params.kv; à passer dans l’environnement du shell ou dans les scripts de validation/démo.,doc/GPU_PATCH_0270_WALL_RESIDENT_BOUNDARY_SKIP.md; src/src_mpcd_base.cpp,src_mpcd_cuda_env_flags_0287.csv | src_mpcd_cuda_env_flags_0292.csv | src_mpcd_cuda_env_flags_0303_resampling.csv | src_mpcd_cuda_env_flags_0314_resampling.csv
MPCD_CUDA_CLASSIC_SRC_WALL_RESIDENT_0271_DISABLE_FAST_DIAGNOSTICS,env_flag,CUDA SRC classic — wall-simple,réglage performance/interne,booléen/env truthy sauf mention contraire,false/off,Variable interne de contrôle du backend CUDA.,Ne se place pas dans params.kv; à passer dans l’environnement du shell ou dans les scripts de validation/démo.,doc/GPU_PATCH_0271_WALL_PERIODIC_FIXED_OVERHEAD.md; src/cuda_streaming_wall_simple_0246.cu,src_mpcd_cuda_env_flags_0287.csv | src_mpcd_cuda_env_flags_0292.csv | src_mpcd_cuda_env_flags_0303_resampling.csv | src_mpcd_cuda_env_flags_0314_resampling.csv
MPCD_CUDA_CLASSIC_SRC_WALL_RESIDENT_0271_FAST_DIAGNOSTICS,env_flag,CUDA SRC classic — wall-simple,interne/runtime,booléen/env truthy sauf mention contraire,false/off sauf activation par scripts validés,Variable interne de contrôle du backend CUDA.,Ne se place pas dans params.kv; à passer dans l’environnement du shell ou dans les scripts de validation/démo.,doc/GPU_PATCH_0271_WALL_PERIODIC_FIXED_OVERHEAD.md; doc/GPU_PATCH_0274_FUSED_STREAM_DEPOSIT.md; scripts/run_cuda_classic_src_resident_perf_0271.sh; scripts/run_cuda_classic_src_resident_perf_0272.sh; scripts/run_cuda_classic_src_resident_perf_0273.sh; scripts/run_cuda_classic_src_resident_perf_0274.sh; ...,src_mpcd_cuda_env_flags_0287.csv | src_mpcd_cuda_env_flags_0292.csv | src_mpcd_cuda_env_flags_0303_resampling.csv | src_mpcd_cuda_env_flags_0314_resampling.csv
MPCD_CUDA_STREAMING_WALL_SIMPLE_0246,env_flag,CUDA SRC classic — wall-simple,interne/runtime,booléen/env truthy sauf mention contraire,false/off sauf activation par scripts validés,Variable interne de contrôle du backend CUDA.,Ne se place pas dans params.kv; à passer dans l’environnement du shell ou dans les scripts de validation/démo.,doc/GPU_PATCH_0246.md; scripts/run_cuda_boundary_cell_moments_0250.sh; scripts/run_cuda_boundary_stack_0248.sh; scripts/run_cuda_classic_src_io_fullface_resident_0263.sh; scripts/run_cuda_classic_src_io_segmented_resident_0264.sh; scripts/run_cuda_classic_src_mode_0259.sh; ...,src_mpcd_cuda_env_flags_0287.csv | src_mpcd_cuda_env_flags_0292.csv | src_mpcd_cuda_env_flags_0303_resampling.csv | src_mpcd_cuda_env_flags_0314_resampling.csv
MPCD_CUDA_STREAMING_WALL_SIMPLE_0246_DOWNLOAD_ALL,env_flag,CUDA SRC classic — wall-simple,réglage performance/interne,booléen/env truthy sauf mention contraire,false/off sauf activation par scripts validés,Variable interne de contrôle du backend CUDA.,Ne se place pas dans params.kv; à passer dans l’environnement du shell ou dans les scripts de validation/démo.,doc/GPU_PATCH_0261.md; scripts/run_cuda_classic_src_solid_resident_0262.sh; scripts/run_cuda_classic_src_wall_resident_0261.sh; scripts/run_cuda_persistent_src_thermostat_circle_0284.sh; scripts/run_cuda_persistent_src_thermostat_circle_io_0285.sh; scripts/run_cuda_persistent_src_thermostat_io_fullface_0279.sh; ...,src_mpcd_cuda_env_flags_0287.csv | src_mpcd_cuda_env_flags_0292.csv | src_mpcd_cuda_env_flags_0303_resampling.csv | src_mpcd_cuda_env_flags_0314_resampling.csv
MPCD_CUDA_STREAMING_WALL_SIMPLE_0246_THREADS,env_flag,CUDA SRC classic — wall-simple,réglage performance/interne,entier,256 le plus souvent,Nombre de threads CUDA par bloc pour le noyau associé.,Ne se place pas dans params.kv; à passer dans l’environnement du shell ou dans les scripts de validation/démo.,scripts/run_cuda_boundary_cell_moments_0250.sh; scripts/run_cuda_boundary_stack_0248.sh; scripts/run_cuda_classic_src_mode_0259.sh; scripts/run_cuda_classic_src_solid_resident_0262.sh; scripts/run_cuda_classic_src_wall_resident_0261.sh; scripts/run_cuda_inlet_outlet_fullface_0249a.sh; ...,src_mpcd_cuda_env_flags_0287.csv | src_mpcd_cuda_env_flags_0292.csv | src_mpcd_cuda_env_flags_0303_resampling.csv | src_mpcd_cuda_env_flags_0314_resampling.csv
MPCD_CUDA_PERSISTENT_SRC_COLLISION_ACTIVE_STRICT,env_flag,CUDA collision SRC,debug/comparaison,booléen/env truthy sauf mention contraire,souvent true dans validateurs; dépend du module,Active le mode strict: erreur si le chemin CUDA demandé ne s’applique pas.,Ne se place pas dans params.kv; à passer dans l’environnement du shell ou dans les scripts de validation/démo.,scripts/run_cuda_classic_src_io_fullface_resident_0263.sh; scripts/run_cuda_classic_src_io_segmented_resident_0264.sh; scripts/run_cuda_classic_src_mode_0259.sh; scripts/run_cuda_classic_src_periodic_resident_0260.sh; scripts/run_cuda_classic_src_solid_resident_0262.sh; scripts/run_cuda_classic_src_wall_resident_0261.sh; ...,src_mpcd_cuda_env_flags_0287.csv | src_mpcd_cuda_env_flags_0292.csv | src_mpcd_cuda_env_flags_0303_resampling.csv | src_mpcd_cuda_env_flags_0314_resampling.csv
MPCD_CUDA_PERSISTENT_SRC_COLLISION_DEVICE_ROTATION_0272,env_flag,CUDA collision SRC,interne/runtime | propagé scripts Darcy 0426,booléen/env truthy sauf mention contraire,false/off sauf activation par scripts validés,Variable interne de contrôle du backend CUDA.,Ne se place pas dans params.kv; à passer dans l’environnement du shell ou dans les scripts de validation/démo. | 0426 : intégré au bloc fastflags Darcy pour éviter le backend collision/thermostat lent dans les cas chi/segments.,doc/GPU_PATCH_0272_COLLISION_OVERHEAD.md; doc/GPU_PATCH_0274_FUSED_STREAM_DEPOSIT.md; scripts/run_cuda_classic_src_resident_perf_0272.sh; scripts/run_cuda_classic_src_resident_perf_0273.sh; scripts/run_cuda_classic_src_resident_perf_0274.sh; scripts/run_src_mpcd_cuda_primary_0275.sh; ... | scripts/run_src_classic_cuda_darcy_chi_lr_segments_0411.sh; scripts/run_src_classic_cuda_darcy_chi_naca_periodic_0414.sh; scripts/run_src_classic_cuda_darcy_chi_vonkarman_periodic_0416.sh; scripts/run_src_classic_cuda_darcy_chi_backward_step_0425.sh; doc/README_0426_DARCY_FASTFLAGS.md,src_mpcd_cuda_env_flags_0287.csv | src_mpcd_cuda_env_flags_0292.csv | src_mpcd_cuda_env_flags_0303_resampling.csv | src_mpcd_cuda_env_flags_0314_resampling.csv | src_mpcd_env_flags_inventory_consolidated_0365.csv + compléments Darcy/Brinkman/livevis 0411-0426
MPCD_CUDA_PERSISTENT_SRC_COLLISION_DISABLE_DEVICE_ROTATION_0272,env_flag,CUDA collision SRC,réglage performance/interne,booléen/env truthy sauf mention contraire,false/off,Variable interne de contrôle du backend CUDA.,Ne se place pas dans params.kv; à passer dans l’environnement du shell ou dans les scripts de validation/démo.,doc/GPU_PATCH_0272_COLLISION_OVERHEAD.md; src/cuda_persistent_mpcd_step.cu,src_mpcd_cuda_env_flags_0287.csv | src_mpcd_cuda_env_flags_0292.csv | src_mpcd_cuda_env_flags_0303_resampling.csv | src_mpcd_cuda_env_flags_0314_resampling.csv
MPCD_CUDA_PERSISTENT_SRC_COLLISION_DISABLE_EXPLICIT_GAMMA_ROLE_FASTPATH_0273,env_flag,CUDA collision SRC,réglage performance/interne,booléen/env truthy sauf mention contraire,false/off,Variable interne de contrôle du backend CUDA.,Ne se place pas dans params.kv; à passer dans l’environnement du shell ou dans les scripts de validation/démo.,doc/GPU_PATCH_0273_COLLISION_WRAPPER_OVERHEAD.md; scripts/run_cuda_classic_src_resident_perf_0273.sh; scripts/run_cuda_classic_src_resident_perf_0274.sh; src/src_collision.cpp,src_mpcd_cuda_env_flags_0287.csv | src_mpcd_cuda_env_flags_0292.csv | src_mpcd_cuda_env_flags_0303_resampling.csv | src_mpcd_cuda_env_flags_0314_resampling.csv
